This is a logfile generated by pires.obd.readerlat:0.0;long:0.0;alt:0.0;vehicleid:goluefs;readings:ODULE_VOLTAGE=NODATA; Long Term Fuel Trim Bank 1=-8.6%; Timeout=OK; Select Protocol AUTO=OK; AIR_INTAKE_TEMP=44C; VIN=9BWAB45U3FP512259; Line Feed Off=OK; DISTANCE_TRAVELED_MIL_ON=0km; FUEL_PRESSURE=NODATA; ENGINE_OIL_TEMP=NODATA; Short Term Fuel Trim Bank 1=-12.5%; ENGINE_RUNTIME=NODATA; THROTTLE_POS=22.0%; Reset OBD=ELM327v1.5; TROUBLE_CODES=; Echo Off=OK; ENGINE_LOAD=58.8%; AMBIENT_AIR_TEMP=...NODATA; ENGINE_RPM=1581RPM; INTAKE_MANIFOLD_PRESSURE=52kPa
TIME;LATITUDE;LONGITUDE;ALTITUDE;VEHICLE_ID;BAROMETRIC_PRESSURE;ENGINE_COOLANT_TEMP;FUEL_LEVEL;ENGINE_LOAD;AMBIENT_AIR_TEMP;ENGINE_RPM;INTAKE_MANIFOLD_PRESSURE;MAF;Term Fuel Trim Bank 1;FUEL_ECONOMY;Long Term Fuel Trim Bank 2;FUEL_TYPE;AIR_INTAKE_TEMP;FUEL_PRESSURE;SPEED;Short Term Fuel Trim Bank 2;Short Term Fuel Trim Bank 1;ENGINE_RUNTIME;THROTTLE_POS;DTC_NUMBER;TROUBLE_CODES;TIMING_ADVANCE;EQUIV_RATIO
1503529109175;-12.613516492508959;-38.48735359648841;47.192343411955335;goluefs;null;82C;null;25.9%;null;2525RPM;19kPa;null;null;null;null;null;33C;NODATA;91km/h;null;-8.6%;NODATA;15.7%;null;;null;null
1503529114188;-12.612774204964625;-38.48823788122284;45.546087948274675;goluefs;null;82C;null;48.6%;null;2629RPM;40kPa;null;null;null;null;null;34C;NODATA;94km/h;null;-4.7%;NODATA;21.6%;null;;null;null
1503529119206;-12.612023873749068;-38.48917646902584;43.84704867468642;goluefs;null;82C;null;15.7%;null;2674RPM;57kPa;null;null;null;null;null;33C;NODATA;94km/h;null;-9.4%;NODATA;23.1%;null;;null;null
1503529124226;-12.611284458579954;-38.49009392364011;45.57720355544852;goluefs;null;82C;null;60.0%;null;2620RPM;59kPa;null;null;null;null;null;33C;NODATA;94km/h;null;14.1%;NODATA;23.5%;null;;null;null
1503529129253;-12.610552657594534;-38.49101620655144;48.3166128916846;goluefs;null;82C;null;57.6%;null;2642RPM;48kPa;null;null;null;null;null;33C;NODATA;95km/h;null;-6.2%;NODATA;23.1%;null;;null;null
1503529134276;-12.609794964004507;-38.491971687838145;48.65661814526217;goluefs;null;82C;null;13.7%;null;2698RPM;20kPa;null;null;null;null;null;33C;NODATA;96km/h;null;-6.2%;NODATA;15.7%;null;;null;null
1503529139296;-12.609056677627544;-38.49290869559734;47.580128350668765;goluefs;null;82C;null;14.9%;null;2613RPM;22kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-17.2%;NODATA;16.9%;null;;null;null
1503529144313;-12.608346153633816;-38.49379184974654;45.67153613722275;goluefs;null;82C;null;43.9%;null;2460RPM;55kPa;null;null;null;null;null;34C;NODATA;88km/h;null;-14.8%;NODATA;23.1%;null;;null;null
1503529149330;-12.607658723509376;-38.49467140840961;46.86390232819843;goluefs;null;81C;null;55.7%;null;2466RPM;54kPa;null;null;null;null;null;33C;NODATA;88km/h;null;-8.6%;NODATA;22.4%;null;;null;null
1503529154358;-12.606969116688141;-38.49555651527689;46.31143528445269;goluefs;null;81C;null;54.9%;null;2438RPM;63kPa;null;null;null;null;null;33C;NODATA;88km/h;null;-14.8%;NODATA;25.5%;null;;null;null
1503529159371;-12.60630010719316;-38.4964038266855;47.979796045825736;goluefs;null;81C;null;77.6%;null;2429RPM;49kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-15.6%;NODATA;21.6%;null;;null;null
1503529164384;-12.60561324500251;-38.49726315494471;50.2170955190611;goluefs;null;81C;null;62.0%;null;2414RPM;58kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-11.7%;NODATA;23.5%;null;;null;null
1503529169400;-12.604919321505163;-38.49812222207462;52.12523038656386;goluefs;null;82C;null;60.0%;null;2455RPM;68kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-10.2%;NODATA;23.5%;null;;null;null
1503529174418;-12.604231794851371;-38.498980351951;53.825021444675606;goluefs;null;82C;null;37.6%;null;2408RPM;63kPa;null;null;null;null;null;33C;NODATA;86km/h;null;-12.5%;NODATA;24.7%;null;;null;null
1503529179440;-12.603572320659287;-38.49980820902991;55.792408552453125;goluefs;null;82C;null;18.8%;null;2346RPM;16kPa;null;null;null;null;null;33C;NODATA;81km/h;null;-53.9%;NODATA;14.9%;null;;null;null
1503529184454;-12.603014228522458;-38.50063927404498;57.65599102018367;goluefs;null;82C;null;83.9%;null;2231RPM;73kPa;null;null;null;null;null;33C;NODATA;81km/h;null;-8.6%;NODATA;25.9%;null;;null;null
1503529189486;-12.602509570277373;-38.50159733368966;59.6918822996271;goluefs;null;82C;null;58.8%;null;2457RPM;48kPa;null;null;null;null;null;32C;NODATA;89km/h;null;-21.9%;NODATA;22.7%;null;;null;null
1503529194496;-12.602009107976059;-38.50261621458128;58.48449029469953;goluefs;null;82C;null;51.8%;null;2581RPM;53kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-14.1%;NODATA;23.1%;null;;null;null
1503529199518;-12.601490162994303;-38.50367283697896;55.909201169813436;goluefs;null;83C;null;16.9%;null;2558RPM;36kPa;null;null;null;null;null;33C;NODATA;92km/h;null;16.4%;NODATA;18.0%;null;;null;null
1503529204533;-12.600973201236961;-38.504730525430915;53.464221705930306;goluefs;null;83C;null;15.7%;null;2616RPM;35kPa;null;null;null;null;null;33C;NODATA;93km/h;null;0.8%;NODATA;19.6%;null;;null;null
1503529209546;-12.600439903713136;-38.505784216313906;48.28022476795977;goluefs;null;83C;null;29.8%;null;2578RPM;19kPa;null;null;null;null;null;34C;NODATA;92km/h;null;-15.6%;NODATA;20.0%;null;;null;null
1503529214557;-12.599942758564351;-38.506814222780214;46.77728041998698;goluefs;null;82C;null;23.9%;null;2517RPM;33kPa;null;null;null;null;null;34C;NODATA;90km/h;null;-19.5%;NODATA;19.6%;null;;null;null
1503529219585;-12.599448912569047;-38.50781505627776;44.147373416460724;goluefs;null;82C;null;43.9%;null;2459RPM;41kPa;null;null;null;null;null;34C;NODATA;89km/h;null;-6.2%;NODATA;22.7%;null;;null;null
1503529224620;-12.598978953913862;-38.50881632796756;41.55380074518104;goluefs;null;82C;null;16.9%;null;2395RPM;37kPa;null;null;null;null;null;34C;NODATA;86km/h;null;-22.7%;NODATA;16.1%;null;;null;null
1503529229644;-12.59850187037539;-38.50980666295169;43.03433063306841;goluefs;null;82C;null;82.7%;null;2366RPM;69kPa;null;null;null;null;null;34C;NODATA;85km/h;null;2.3%;NODATA;24.3%;null;;null;null
1503529234659;-12.59799704694811;-38.51076765562051;43.50887329894309;goluefs;null;81C;null;69.8%;null;2426RPM;50kPa;null;null;null;null;null;33C;NODATA;86km/h;null;-7.0%;NODATA;23.9%;null;;null;null
1503529239674;-12.59743620206187;-38.51168634512571;44.957648780553384;goluefs;null;82C;null;75.7%;null;2404RPM;69kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-10.9%;NODATA;25.1%;null;;null;null
1503529244693;-12.596764647700303;-38.512604897976644;48.495437964303186;goluefs;null;82C;null;69.8%;null;2526RPM;73kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-13.3%;NODATA;24.3%;null;;null;null
1503529249729;-12.596076341690187;-38.5135420997315;53.12738480338188;goluefs;null;82C;null;60.0%;null;2612RPM;46kPa;null;null;null;null;null;32C;NODATA;93km/h;null;-14.8%;NODATA;22.4%;null;;null;null
1503529254743;-12.595376273143664;-38.514482922446156;54.50756853708318;goluefs;null;83C;null;88.6%;null;2636RPM;37kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-28.9%;NODATA;20.0%;null;;null;null
1503529259777;-12.594689308859264;-38.51541882730312;55.85987008595673;goluefs;null;83C;null;27.8%;null;2590RPM;39kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-9.4%;NODATA;20.0%;null;;null;null
1503529264799;-12.594020100900972;-38.51633374820571;56.351521646338995;goluefs;null;83C;null;65.9%;null;2628RPM;73kPa;null;null;null;null;null;33C;NODATA;95km/h;null;-10.2%;NODATA;28.2%;null;;null;null
1503529269812;-12.5933011694065;-38.51730949798779;57.9422834679331;goluefs;null;83C;null;14.9%;null;2641RPM;35kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-48.4%;NODATA;20.4%;null;;null;null
1503529274831;-12.592594225971142;-38.51826676494148;58.36774315516149;goluefs;null;83C;null;42.7%;null;2641RPM;45kPa;null;null;null;null;null;33C;NODATA;96km/h;null;-18.0%;NODATA;22.4%;null;;null;null
1503529279857;-12.591846628030076;-38.51926104591143;55.73511395916222;goluefs;null;83C;null;38.8%;null;2778RPM;40kPa;null;null;null;null;null;33C;NODATA;101km/h;null;-15.6%;NODATA;21.6%;null;;null;null
1503529284872;-12.591090747015354;-38.52028383829422;51.23586828231535;goluefs;null;83C;null;43.9%;null;2850RPM;35kPa;null;null;null;null;null;33C;NODATA;102km/h;null;0.0%;NODATA;22.4%;null;;null;null
1503529289914;-12.590328710648123;-38.521312359742154;46.87645510634128;goluefs;null;83C;null;34.9%;null;2731RPM;18kPa;null;null;null;null;null;33C;NODATA;96km/h;null;-9.4%;NODATA;16.5%;null;;null;null
1503529294929;-12.589617883591139;-38.522265117990734;45.28634860481863;goluefs;null;82C;null;16.9%;null;2608RPM;18kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-20.3%;NODATA;16.1%;null;;null;null
1503529299966;-12.588943698130942;-38.52314319917694;43.77773857489499;goluefs;null;82C;null;17.6%;null;2318RPM;19kPa;null;null;null;null;null;34C;NODATA;81km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503529304989;-12.588343283495698;-38.5239622887262;44.189230603514346;goluefs;null;82C;null;62.7%;null;2221RPM;92kPa;null;null;null;null;null;34C;NODATA;81km/h;null;0.8%;NODATA;28.2%;null;;null;null
1503529310018;-12.587732963364278;-38.52481746583167;44.067495203166665;goluefs;null;81C;null;62.7%;null;2423RPM;45kPa;null;null;null;null;null;32C;NODATA;86km/h;null;-21.1%;NODATA;20.8%;null;;null;null
1503529315058;-12.587050116451136;-38.525712054993264;45.64070300022223;goluefs;null;81C;null;62.0%;null;2465RPM;66kPa;null;null;null;null;null;32C;NODATA;89km/h;null;4.7%;NODATA;24.7%;null;;null;null
1503529320075;-12.586373973310707;-38.526603644461;46.19711281769588;goluefs;null;81C;null;65.9%;null;2555RPM;54kPa;null;null;null;null;null;32C;NODATA;91km/h;null;0.0%;NODATA;24.7%;null;;null;null
1503529325107;-12.585685544448719;-38.52752495861448;47.501968324881055;goluefs;null;82C;null;64.7%;null;2570RPM;53kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-18.0%;NODATA;23.5%;null;;null;null
1503529330123;-12.584966279992743;-38.52847823052089;50.91714668330726;goluefs;null;82C;null;48.6%;null;2622RPM;52kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-10.9%;NODATA;23.1%;null;;null;null
1503529335149;-12.584241309156027;-38.529441584116206;53.292608221563206;goluefs;null;82C;null;43.9%;null;2700RPM;39kPa;null;null;null;null;null;32C;NODATA;97km/h;null;-5.5%;NODATA;22.4%;null;;null;null
1503529340180;-12.58354144650123;-38.53039767306708;50.263623372194175;goluefs;null;82C;null;25.9%;null;2651RPM;33kPa;null;null;null;null;null;33C;NODATA;96km/h;null;-18.8%;NODATA;19.6%;null;;null;null
1503529345191;-12.582819182489688;-38.531368658836165;46.71557867993434;goluefs;null;82C;null;35.7%;null;2688RPM;35kPa;null;null;null;null;null;33C;NODATA;96km/h;null;-10.2%;NODATA;20.8%;null;;null;null
1503529350204;-12.582099055383333;-38.53234785229742;43.87422686995132;goluefs;null;82C;null;29.8%;null;2651RPM;32kPa;null;null;null;null;null;33C;NODATA;94km/h;null;-35.2%;NODATA;16.1%;null;;null;null
1503529355218;-12.581402947836942;-38.533339250862596;45.79385029665346;goluefs;null;82C;null;42.7%;null;2604RPM;48kPa;null;null;null;null;null;33C;NODATA;93km/h;null;-13.3%;NODATA;22.7%;null;;null;null
1503529360246;-12.580725831747875;-38.53425585414716;45.38969817301181;goluefs;null;82C;null;58.8%;null;2559RPM;50kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-4.7%;NODATA;25.1%;null;;null;null
1503529365262;-12.580030285085455;-38.53517883545919;45.60298993072792;goluefs;null;82C;null;42.0%;null;2580RPM;18kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-7.8%;NODATA;21.6%;null;;null;null
1503529370279;-12.579342608348798;-38.536102512125105;45.545080308564145;goluefs;null;82C;null;63.9%;null;2604RPM;53kPa;null;null;null;null;null;32C;NODATA;93km/h;null;-13.3%;NODATA;23.1%;null;;null;null
1503529375298;-12.57864025962648;-38.53704907448371;46.35579075525046;goluefs;null;82C;null;56.9%;null;2624RPM;74kPa;null;null;null;null;null;32C;NODATA;94km/h;null;3.1%;NODATA;25.9%;null;;null;null
1503529380317;-12.57793217706016;-38.538006926981865;48.80142408214311;goluefs;null;82C;null;42.7%;null;2623RPM;27kPa;null;null;null;null;null;32C;NODATA;93km/h;null;-11.7%;NODATA;22.4%;null;;null;null
1503529385346;-12.577250318745156;-38.53894180797273;50.38181195505054;goluefs;null;83C;null;51.8%;null;2550RPM;17kPa;null;null;null;null;null;32C;NODATA;89km/h;null;-14.1%;NODATA;17.6%;null;;null;null
1503529390355;-12.576596583390064;-38.53984535336807;51.826457880646416;goluefs;null;83C;null;71.0%;null;2465RPM;74kPa;null;null;null;null;null;33C;NODATA;88km/h;null;-7.8%;NODATA;25.1%;null;;null;null
1503529395376;-12.575903541554085;-38.540757026674996;56.93192010202;goluefs;null;83C;null;92.9%;null;2536RPM;73kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-15.6%;NODATA;25.9%;null;;null;null
1503529400399;-12.575212693577633;-38.541664232358734;61.30466146820676;goluefs;null;83C;null;42.7%;null;2521RPM;41kPa;null;null;null;null;null;31C;NODATA;89km/h;null;-29.7%;NODATA;20.0%;null;;null;null
1503529405416;-12.574544108543774;-38.542541957064735;65.17872842071974;goluefs;null;83C;null;49.8%;null;2465RPM;41kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-6.2%;NODATA;22.4%;null;;null;null
1503529410430;-12.573863522555971;-38.5434543014746;67.01970316629024;goluefs;null;83C;null;38.8%;null;2514RPM;42kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-14.8%;NODATA;21.2%;null;;null;null
1503529415463;-12.573174995747525;-38.54438620388048;66.32597329431457;goluefs;null;83C;null;14.9%;null;2560RPM;19kPa;null;null;null;null;null;33C;NODATA;90km/h;null;0.0%;NODATA;16.5%;null;;null;null
1503529420479;-12.572512190897598;-38.54528716596615;61.87328391208895;goluefs;null;83C;null;23.9%;null;2511RPM;43kPa;null;null;null;null;null;33C;NODATA;89km/h;null;-11.7%;NODATA;21.6%;null;;null;null
1503529425495;-12.571847659828732;-38.54619011918056;58.4566216650787;goluefs;null;83C;null;36.9%;null;2497RPM;39kPa;null;null;null;null;null;33C;NODATA;89km/h;null;-3.9%;NODATA;20.8%;null;;null;null
1503529430523;-12.571174014562649;-38.54709620268689;56.01227695528499;goluefs;null;82C;null;47.8%;null;2525RPM;42kPa;null;null;null;null;null;33C;NODATA;91km/h;null;-23.4%;NODATA;20.8%;null;;null;null
1503529435546;-12.570487491632926;-38.548013678370616;53.1112068065185;goluefs;null;82C;null;54.9%;null;2546RPM;70kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-0.8%;NODATA;25.1%;null;;null;null
1503529440568;-12.569781346742777;-38.54896374881444;53.68616489638164;goluefs;null;82C;null;62.7%;null;2657RPM;44kPa;null;null;null;null;null;32C;NODATA;95km/h;null;-5.5%;NODATA;21.6%;null;;null;null
1503529445611;-12.569077153584537;-38.549910600119844;55.98957506440185;goluefs;null;82C;null;13.7%;null;2555RPM;40kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-27.3%;NODATA;20.8%;null;;null;null
1503529450642;-12.568381684080926;-38.5508410049235;56.7300632859085;goluefs;null;82C;null;32.9%;null;2577RPM;18kPa;null;null;null;null;null;33C;NODATA;92km/h;null;-20.3%;NODATA;16.5%;null;;null;null
1503529455656;-12.566990562705278;-38.5527341465525;52.516960450635274;goluefs;null;82C;null;47.8%;null;2602RPM;58kPa;null;null;null;null;null;33C;NODATA;94km/h;null;-3.9%;NODATA;23.5%;null;;null;null
1503529460670;-12.566304482549116;-38.553645029280645;54.59493385257047;goluefs;null;82C;null;46.7%;null;2587RPM;66kPa;null;null;null;null;null;32C;NODATA;92km/h;null;10.9%;NODATA;24.7%;null;;null;null
1503529465701;-12.565645687170687;-38.554530835388455;58.38699968380428;goluefs;null;82C;null;47.8%;null;2492RPM;64kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-21.1%;NODATA;22.4%;null;;null;null
1503529470720;-12.564989139649102;-38.55541479654695;63.70695155396027;goluefs;null;82C;null;46.7%;null;2450RPM;62kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-10.9%;NODATA;23.5%;null;;null;null
1503529475753;-12.564337820400164;-38.556293509026936;64.55075038354487;goluefs;null;82C;null;37.6%;null;2430RPM;39kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-21.1%;NODATA;21.2%;null;;null;null
1503529480767;-12.563719557539454;-38.5571877382637;62.145807621151;goluefs;null;82C;null;15.7%;null;2380RPM;42kPa;null;null;null;null;null;33C;NODATA;85km/h;null;8.6%;NODATA;19.2%;null;;null;null
1503529485782;-12.56308213263606;-38.55810943337124;56.71987520039323;goluefs;null;82C;null;25.9%;null;2376RPM;34kPa;null;null;null;null;null;33C;NODATA;87km/h;null;-2.3%;NODATA;21.2%;null;;null;null
1503529490816;-12.562443870369682;-38.5590031151545;51.938254609751006;goluefs;null;82C;null;15.7%;null;2462RPM;19kPa;null;null;null;null;null;33C;NODATA;88km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503529495832;-12.561726443648542;-38.55996110605347;48.72526008226795;goluefs;null;82C;null;55.7%;null;2560RPM;57kPa;null;null;null;null;null;34C;NODATA;94km/h;null;-4.7%;NODATA;25.1%;null;;null;null
1503529500850;-12.561007948850548;-38.56090848084875;48.73903874431505;goluefs;null;81C;null;42.0%;null;2637RPM;43kPa;null;null;null;null;null;33C;NODATA;94km/h;null;-14.1%;NODATA;21.2%;null;;null;null
1503529505863;-12.560312274197242;-38.561835400082394;49.44195812682625;goluefs;null;81C;null;71.8%;null;2620RPM;37kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-11.7%;NODATA;24.3%;null;;null;null
1503529510878;-12.559625405143288;-38.56273773323345;54.182458942117805;goluefs;null;81C;null;71.0%;null;2548RPM;53kPa;null;null;null;null;null;32C;NODATA;91km/h;null;0.8%;NODATA;23.9%;null;;null;null
1503529515895;-12.558942073003779;-38.563642404876404;58.101426049166534;goluefs;null;82C;null;71.0%;null;2529RPM;55kPa;null;null;null;null;null;32C;NODATA;90km/h;null;7.8%;NODATA;23.1%;null;;null;null
1503529520932;-12.558278593645504;-38.56453836566088;59.761360878211974;goluefs;null;82C;null;47.8%;null;2484RPM;39kPa;null;null;null;null;null;32C;NODATA;89km/h;null;-4.7%;NODATA;22.7%;null;;null;null
1503529525947;-12.557615047750305;-38.56543882256747;60.567074179878794;goluefs;null;82C;null;40.8%;null;2501RPM;37kPa;null;null;null;null;null;32C;NODATA;90km/h;null;-14.8%;NODATA;21.6%;null;;null;null
1503529530964;-12.556966907025844;-38.56630396738172;57.101537514508514;goluefs;null;82C;null;15.7%;null;2439RPM;19kPa;null;null;null;null;null;32C;NODATA;86km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503529535984;-12.556333356202915;-38.56714451415789;54.10677994938302;goluefs;null;82C;null;16.9%;null;2312RPM;39kPa;null;null;null;null;null;33C;NODATA;82km/h;null;0.0%;NODATA;17.3%;null;;null;null
1503529541049;-12.55568246639467;-38.568042028676054;56.7482325666674;goluefs;null;82C;null;73.7%;null;2427RPM;64kPa;null;null;null;null;null;32C;NODATA;87km/h;null;-1.6%;NODATA;24.3%;null;;null;null
1503529546068;-12.555001923559347;-38.56898200261628;55.88612009367616;goluefs;null;82C;null;52.9%;null;2535RPM;57kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-1.6%;NODATA;23.9%;null;;null;null
1503529551083;-12.554294638412234;-38.569929501538;53.84023584778394;goluefs;null;82C;null;13.7%;null;2627RPM;25kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-3.9%;NODATA;16.1%;null;;null;null
1503529556103;-12.553557817948718;-38.57088960675662;52.88874109460031;goluefs;null;82C;null;36.9%;null;2654RPM;42kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-8.6%;NODATA;21.2%;null;;null;null
1503529561136;-12.552845711460435;-38.57180979608098;53.18282589814663;goluefs;null;81C;null;62.0%;null;2587RPM;40kPa;null;null;null;null;null;32C;NODATA;92km/h;null;-10.2%;NODATA;21.6%;null;;null;null
1503529566149;-12.552161503356158;-38.57273545741714;56.126507417249954;goluefs;null;82C;null;53.7%;null;2523RPM;67kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-0.8%;NODATA;25.1%;null;;null;null
1503529571165;-12.551455078029884;-38.573669945075956;60.79635734423258;goluefs;null;82C;null;65.9%;null;2547RPM;62kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-7.0%;NODATA;24.7%;null;;null;null
1503529576181;-12.550798213021942;-38.574563942448926;65.46070717660662;goluefs;null;82C;null;57.6%;null;2495RPM;52kPa;null;null;null;null;null;31C;NODATA;89km/h;null;-11.7%;NODATA;23.9%;null;;null;null
1503529581196;-12.550141131568822;-38.57543497753268;69.27367587334778;goluefs;null;82C;null;36.9%;null;2385RPM;25kPa;null;null;null;null;null;31C;NODATA;84km/h;null;-27.3%;NODATA;15.7%;null;;null;null
1503529586214;-12.549505985383291;-38.576301842921275;69.51475256300242;goluefs;null;82C;null;28.6%;null;2385RPM;59kPa;null;null;null;null;null;32C;NODATA;86km/h;null;0.0%;NODATA;21.6%;null;;null;null
1503529591249;-12.548834935068498;-38.577198477207844;67.7002199378456;goluefs;null;83C;null;18.8%;null;2488RPM;34kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-38.3%;NODATA;15.7%;null;;null;null
1503529596271;-12.548137039172268;-38.57814150599188;69.72083859065496;goluefs;null;83C;null;60.8%;null;2556RPM;83kPa;null;null;null;null;null;32C;NODATA;92km/h;null;7.8%;NODATA;26.3%;null;;null;null
1503529601290;-12.54747876732481;-38.57904150269846;73.94746103751586;goluefs;null;83C;null;26.7%;null;2499RPM;32kPa;null;null;null;null;null;31C;NODATA;89km/h;null;-20.3%;NODATA;19.2%;null;;null;null
1503529606317;-12.546868242885857;-38.579915257520724;69.34332960475345;goluefs;null;83C;null;47.8%;null;2444RPM;34kPa;null;null;null;null;null;32C;NODATA;88km/h;null;-14.8%;NODATA;20.8%;null;;null;null
1503529611355;-12.54615838887709;-38.58085104329658;63.20296233957018;goluefs;null;83C;null;14.9%;null;2578RPM;19kPa;null;null;null;null;null;32C;NODATA;92km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503529616371;-12.545476878973282;-38.58176499615008;60.36926786747386;goluefs;null;83C;null;14.9%;null;2566RPM;19kPa;null;null;null;null;null;33C;NODATA;91km/h;null;-19.5%;NODATA;16.5%;null;;null;null
1503529621400;-12.544855196929374;-38.582610297656494;62.589064790156925;goluefs;null;83C;null;16.9%;null;2357RPM;25kPa;null;null;null;null;null;33C;NODATA;82km/h;null;16.4%;NODATA;17.6%;null;;null;null
1503529626415;-12.544226468794653;-38.58347244467306;63.74117696537468;goluefs;null;83C;null;73.7%;null;2405RPM;75kPa;null;null;null;null;null;32C;NODATA;86km/h;null;-6.2%;NODATA;27.5%;null;;null;null
1503529631429;-12.543584711824796;-38.58432795290737;66.76220494417996;goluefs;null;83C;null;40.8%;null;2373RPM;45kPa;null;null;null;null;null;32C;NODATA;84km/h;null;2.3%;NODATA;22.4%;null;;null;null
1503529636460;-12.542909609192309;-38.58523161099961;72.1835945381743;goluefs;null;83C;null;45.9%;null;2344RPM;64kPa;null;null;null;null;null;32C;NODATA;85km/h;null;10.9%;NODATA;23.5%;null;;null;null
1503529641481;-12.542244644092671;-38.58612259021113;70.48585007580562;goluefs;null;83C;null;15.7%;null;2486RPM;47kPa;null;null;null;null;null;31C;NODATA;90km/h;null;-25.0%;NODATA;18.4%;null;;null;null
1503529646499;-12.54153408957453;-38.58707136890803;67.19542799111812;goluefs;null;83C;null;12.9%;null;2536RPM;34kPa;null;null;null;null;null;32C;NODATA;91km/h;null;-12.5%;NODATA;18.8%;null;;null;null
1503529651522;-12.540828384079806;-38.58801179584008;61.837381791937474;goluefs;null;83C;null;42.7%;null;2603RPM;49kPa;null;null;null;null;null;33C;NODATA;94km/h;null;-3.1%;NODATA;23.5%;null;;null;null
1503529656549;-12.540102030726414;-38.588996355270716;64.02248279248795;goluefs;null;83C;null;25.9%;null;2711RPM;58kPa;null;null;null;null;null;31C;NODATA;96km/h;null;-27.3%;NODATA;20.4%;null;;null;null
1503529661586;-12.539374176515901;-38.58997619244637;66.26497699215874;goluefs;null;83C;null;24.7%;null;2700RPM;42kPa;null;null;null;null;null;31C;NODATA;95km/h;null;-1.6%;NODATA;23.9%;null;;null;null
1503529666607;-12.538639743808451;-38.59096191825172;65.98711774874582;goluefs;null;83C;null;45.9%;null;2707RPM;68kPa;null;null;null;null;null;31C;NODATA;98km/h;null;6.2%;NODATA;25.5%;null;;null;null
1503529671628;-12.537907386646275;-38.591964347293604;63.89834656992297;goluefs;null;83C;null;15.7%;null;2801RPM;19kPa;null;null;null;null;null;31C;NODATA;100km/h;null;-8.6%;NODATA;20.4%;null;;null;null
1503529676651;-12.537181940721712;-38.592913927557184;56.507193931403265;goluefs;null;83C;null;14.9%;null;2798RPM;20kPa;null;null;null;null;null;32C;NODATA;99km/h;null;3.1%;NODATA;22.0%;null;;null;null
1503529681685;-12.536406038112224;-38.593955365720326;53.73223539377732;goluefs;null;82C;null;46.7%;null;2786RPM;64kPa;null;null;null;null;null;32C;NODATA;101km/h;null;-5.5%;NODATA;26.7%;null;;null;null
1503529686705;-12.535637560577387;-38.59497338551159;56.688226352379544;goluefs;null;82C;null;12.9%;null;2761RPM;41kPa;null;null;null;null;null;32C;NODATA;98km/h;null;-14.1%;NODATA;21.6%;null;;null;null
1503529691720;-12.534896556746599;-38.59596987456098;58.82910466601972;goluefs;null;82C;null;25.9%;null;2746RPM;38kPa;null;null;null;null;null;32C;NODATA;98km/h;null;-22.7%;NODATA;20.0%;null;;null;null
1503529696738;-12.534183754656276;-38.5969356617975;60.4352128050554;goluefs;null;82C;null;17.6%;null;2613RPM;51kPa;null;null;null;null;null;32C;NODATA;94km/h;null;-6.2%;NODATA;18.8%;null;;null;null
1503529701762;-12.533499771091126;-38.5978700289513;61.25213212010347;goluefs;null;81C;null;29.8%;null;2620RPM;50kPa;null;null;null;null;null;32C;NODATA;94km/h;null;10.2%;NODATA;22.4%;null;;null;null
1503529706780;-12.532828953847549;-38.59877864942832;61.6637263315957;goluefs;null;81C;null;12.9%;null;2533RPM;24kPa;null;null;null;null;null;32C;NODATA;89km/h;null;3.9%;NODATA;16.1%;null;;null;null
1503529711793;-12.532128340926015;-38.59969433950793;64.09428339852597;goluefs;null;81C;null;57.6%;null;2537RPM;48kPa;null;null;null;null;null;32C;NODATA;91km/h;null;4.7%;NODATA;23.9%;null;;null;null
